company,Date,ROE(%),EPS
1416,2009,1.05,0.1
1416,2008,-4.59,-0.45
1416,2007,0.66,0.07
1416,2006,1.43,0.15
1416,2005,-0.62,-0.45
1416,2004,-0.4,-0.15
1416,2003,-5.14,-0.74
1416,2002,-6.74,-0.71
1416,2001,-13.01,-1.38
1416,2000,-18.15,-2.09
1417,2016,-4.21,-0.45
1417,2015,-8.48,-1.01
1417,2014,0.63,0.08
1417,2013,0.38,0.04
1417,2012,3.79,0.45
1417,2011,5.88,0.67
1417,2010,3.6,0.4
1417,2009,2.55,0.26
1417,2008,1.26,0.13
1417,2007,1.05,0.13
1417,2006,-4.15,-0.37
1417,2005,-17.38,-1.79
1417,2004,-6.64,-0.77
1417,2003,0.03,0
1417,2002,0.32,0.04
1417,2001,0.01,0
1417,2000,1.17,0.13
1418,2016,-44.7,-1.47
1418,2015,-29.72,-1.46
1418,2014,-20.09,-1.32
1418,2013,-12.86,-1.01
1418,2012,-17.1,-1.61
1418,2011,3.8,0.38
1418,2010,-2.96,-0.3
1418,2009,29.72,2.74
1418,2008,-36.18,-3.61
1418,2007,-22.69,-1.5
1418,2006,-9.64,-0.76
1418,2005,-28.04,-2.55
1418,2004,-2.14,-0.21
1418,2003,-6.07,-0.63
1418,2002,-8,-0.9
1418,2001,-19.03,-2.06
1418,2000,3.16,0.4
1419,2016,1.99,0.52
1419,2015,1.53,0.39
1419,2014,1.43,0.35
1419,2013,2.36,0.55
1419,2012,3.2,0.59
1419,2011,4.17,0.83
1419,2010,3.81,0.77
1419,2009,2.12,0.34
1419,2008,0.17,0.03
1419,2007,1.06,0.17
1419,2006,1.73,0.3
1419,2005,4.37,0.63
1419,2004,2.73,0.35
1419,2003,3.38,0.4
1419,2002,4.43,0.52
1419,2001,-3.64,-0.42
1419,2000,-6.8,-0.79
1423,2016,0.19,0.03
1423,2015,-1.39,-0.21
1423,2014,-2.83,-0.43
1423,2013,-0.14,-0.02
1423,2012,-4.19,-0.57
1423,2011,2.19,0.29
1423,2010,-0.67,-0.09
1423,2009,2.05,0.28
1423,2008,-8.96,-1.26
1423,2007,7.47,1.06
1423,2006,1.31,0.2
1423,2005,-1.73,-0.22
1423,2004,-2.03,-0.26
1423,2003,-0.43,-0.06
1423,2002,5.63,0.75
1423,2001,5.54,0.69
1423,2000,3.01,0.36
1432,2016,-9.41,-0.85
1432,2015,-7.88,-0.74
1432,2014,-3.13,-0.87
1432,2013,-6.08,-0.87
1432,2012,44.88,6.58
1432,2011,2.76,0.35
1432,2010,112.36,9.53
1432,2009,-22.06,-1.34
1432,2008,-16.14,-1.09
1432,2007,32.96,3.79
1432,2006,-18.15,-2
1432,2005,-3.32,-5.92
1432,2004,-10.64,-2.59
1432,2003,-6.77,-0.62
1432,2002,-17.56,-1.61
1432,2001,-10.92,-1.01
1432,2000,-13.04,-1.27
1434,2016,6.08,2.07
1434,2015,5.95,1.68
1434,2014,7.18,2.09
1434,2013,4,1.27
1434,2012,4.49,1.43
1434,2011,4.21,1.24
1434,2010,8,2.43
1434,2009,0.26,0.05
1434,2008,6.13,1.79
1434,2007,13.8,4.37
1434,2006,10.21,2.02
1434,2005,11.64,1.55
1434,2004,9.68,1.3
1434,2003,7.67,1
1434,2002,8.74,1.14
1434,2001,4.8,0.69
1434,2000,12.36,1.64
1435,2016,-0.65,-0.05
1435,2015,-0.38,-0.03
1435,2014,-0.17,-0.01
1435,2013,-1.18,-0.09
1435,2012,0.11,0.01
1435,2011,-0.4,-0.03
1435,2010,41.47,2.63
1435,2009,-6.33,-0.33
1435,2008,-0.11,-0.04
1435,2007,1.67,0.12
1435,2006,-73.39,-5.3
1435,2005,0.14,0.09
1435,2004,-8.98,-0.9
1435,2003,1.95,0.2
1435,2002,-7.46,-0.85
1435,2001,-4.1,-0.4
1435,2000,-6.75,-0.66
1436,2016,1.9,0.57
1436,2015,-1.65,-0.55
1436,2014,14.55,5.35
1436,2013,-0.54,-0.18
1436,2012,-5.12,-0.96
1436,2011,24.03,3.17
1436,2010,7.23,0.82
1436,2009,-0.96,-0.1
1436,2008,-2.52,-0.28
1436,2007,-1.62,-0.18
1436,2006,2.18,0.32
1436,2005,-0.79,-0.09
1436,2004,-2.41,-0.29
1436,2003,-2.42,-0.31
1436,2002,16.24,2.17
1436,2001,2.58,0.3
1436,2000,-7.92,-0.92
1437,2016,8.83,2.19
1437,2015,1.12,0.26
1437,2014,4.69,1.06
1437,2013,-12.52,-2.84
1437,2012,0.26,0.06
1437,2011,-3.71,-0.62
1437,2010,4.46,0.78
1437,2009,1.32,0.22
1437,2008,-7.16,-1.24
1437,2007,6.15,1.04
1437,2006,11.46,1.93
1437,2005,-15.47,-2.49
1437,2004,5.5,0.99
1437,2003,-8.87,-1.36
1437,2002,2.88,0.4
1437,2001,-6.56,-0.85
1437,2000,1.03,0.14
1438,2016,-1.29,-0.07
1438,2015,2.02,0.11
1438,2014,0.68,0.04
1438,2013,5.73,0.29
1438,2012,2.53,0.12
1438,2011,8.47,0.4
1438,2010,233.71,5.58
1438,2009,-147.89,-0.4
1438,2008,-78,-0.6
1438,2007,-48.44,-0.68
1438,2006,-27.24,-0.54
1438,2005,-23.54,-0.63
1438,2004,-35.71,-1.28
1438,2003,-66.51,-2.97
1438,2002,-15.31,-0.47
1438,2001,-37.82,-1.95
1438,2000,-63.78,-5
1439,2016,1.29,0.28
1439,2015,0.03,0.01
1439,2014,0.04,0.01
1439,2013,0.08,0.02
1439,2012,-0.39,-0.09
1439,2011,-2.98,-0.87
1439,2010,88.1,21.68
1439,2009,2.04,0.3
1439,2008,1.6,0.23
1439,2007,0.69,0.1
1439,2006,-5.23,-0.76
1439,2005,-0.08,-0.01
1439,2004,2.29,0.29
1439,2003,2.25,0.28
1439,2002,2.02,0.25
1439,2001,7.66,0.96
1439,2000,3.15,0.38
1440,2016,1.84,0.35
1440,2015,4.43,0.75
1440,2014,1.47,0.29
1440,2013,4.79,0.76
1440,2012,2.73,0.43
1440,2011,2.28,0.35
1440,2010,11.46,1.74
1440,2009,4.43,0.64
1440,2008,-1.1,-0.16
1440,2007,7.37,1.14
1440,2006,2.02,0.3
1440,2005,0.06,0.01
1440,2004,4.41,0.56
1440,2003,4.87,0.61
1440,2002,4.13,0.5
1440,2001,-5.32,-0.65
1440,2000,0.08,0.01
1441,2016,-31.44,-2.36
1441,2015,-10,-0.93
1441,2014,-19.87,-2.17
1441,2013,-1.13,-0.14
1441,2012,0.72,0.09
1441,2011,14.49,1.94
1441,2010,25.76,2.46
1441,2009,-16.68,-1.33
1441,2008,-24.73,-1.47
1441,2007,-2.47,-0.16
1441,2006,-4.11,0.01
1441,2005,-15.16,-0.9
1441,2004,-8.08,-0.49
1441,2003,-65.51,-5.49
1441,2002,-28.06,-2.27
1441,2001,-26.28,-2.77
1441,2000,-9.64,-1.14
1442,2016,10.76,2.05
1442,2015,12.27,2.44
1442,2014,9.5,1.96
1442,2013,32.79,6.3
1442,2012,9.04,1.54
1442,2011,23.45,3.98
1442,2010,17.22,2.43
1442,2009,16.29,2.15
1442,2008,17.75,2.27
1442,2007,10.17,1.03
1442,2006,11.35,1.03
1442,2005,-0.03,0.01
1442,2004,1.53,0.09
1442,2003,-13.31,-1.07
1442,2002,-28.85,-2.89
1442,2001,-18.8,-2.1
1442,2000,-41.42,-3.02
1443,2016,-26.84,-1.34
1443,2015,-18.94,-0.89
1443,2014,-17.89,-1.51
1443,2013,-11.02,-0.61
1443,2012,-17.38,-2.29
1443,2011,-10.15,-1.5
1443,2010,1.09,0.08
1443,2009,-12.67,-1.01
1443,2008,-7.8,-0.49
1443,2007,-17.15,-1.27
1443,2006,-3.94,-0.27
1443,2005,-9.96,-0.76
1443,2004,-10.68,-0.86
1443,2003,-8.02,-0.7
1443,2002,-10.41,-0.92
1443,2001,-8.42,-0.94
1443,2000,-4.19,-0.82
1444,2016,0.59,0.07
1444,2015,3.35,0.43
1444,2014,1.9,0.23
1444,2013,5.79,0.71
1444,2012,6.5,0.87
1444,2011,6.87,0.88
1444,2010,17.95,2.11
1444,2009,8.95,0.92
1444,2008,-4.67,-0.38
1444,2007,5.53,0.6
1444,2006,2.83,-0.01
1444,2005,-12.28,-1.33
1444,2004,-2.79,-0.29
1444,2003,0.14,0.01
1444,2002,-1.09,-0.11
1444,2001,-6.19,-0.64
1444,2000,-12.54,-1.5
1445,2016,3.27,0.45
1445,2015,4.7,0.65
1445,2014,1.53,0.21
1445,2013,3.41,0.47
1445,2012,1.21,0.17
1445,2011,5.4,0.75
1445,2010,5.95,0.79
1445,2009,2.4,0.3
1445,2008,1.46,0.18
1445,2007,-1.7,-0.2
1445,2006,-0.56,-0.09
1445,2005,-2.17,-0.24
1445,2004,-5.94,-0.68
1445,2003,-2.84,-0.33
1445,2002,-2.62,-0.34
1445,2001,1.97,0.24
1445,2000,2.26,0.26
1446,2016,3.63,0.47
1446,2015,-2.07,-0.28
1446,2014,0.7,0.1
1446,2013,-0.59,-0.08
1446,2012,-1.44,-0.21
1446,2011,21.83,2.91
1446,2010,-12.95,-1.66
1446,2009,1.48,0.2
1446,2008,0.63,0.09
1446,2007,8.75,1.17
1446,2006,-6.04,-0.49
1446,2005,-34.03,-3.44
1446,2004,0.25,0.03
1446,2003,2.79,0.34
1446,2002,-23.06,-3.14
1446,2001,-28.51,-3.4
1446,2000,0.34,0.05
1447,2016,-0.59,-0.1
1447,2015,0.43,0.02
1447,2014,3.24,0.42
1447,2013,10.75,1.34
1447,2012,0.28,0.04
1447,2011,-1.71,-0.34
1447,2010,12.59,1.69
1447,2009,15.41,1.62
1447,2008,-27.49,-3.01
1447,2007,2.92,0.38
1447,2006,7.35,0.92
1447,2005,0.73,0.09
1447,2004,6.02,0.73
1447,2003,-1.89,-0.22
1447,2002,-1.53,-0.17
1447,2001,-3.24,-0.36
1447,2000,-5.24,-0.65
1449,2016,-18.04,-1.56
1449,2015,-21.76,-2.25
1449,2014,-0.5,0.46
1449,2013,-14.28,-0.67
1449,2012,-75.49,-2.04
1449,2011,-41.94,-1.3
1449,2010,-32.76,-1.98
1449,2009,-25.81,-3
1449,2008,-20.48,-3.97
1449,2007,-15.53,-1.67
1449,2006,-18.17,-1.82
1449,2005,-27.84,-3.15
1449,2004,-18.2,-1.62
1449,2003,-2.75,-0.21
1449,2002,-12.15,-1.03
1449,2001,-3.7,-0.4
1449,2000,-4.87,-0.48
1451,2016,7.32,1.83
1451,2015,6.64,1.69
1451,2014,6.71,1.75
1451,2013,7.74,1.89
1451,2012,7.02,1.64
1451,2011,6.36,1.44
1451,2010,11.84,2.5
1451,2009,10.86,2.07
1451,2008,0.92,0.18
1451,2007,10.33,2.12
1451,2006,12.18,2.34
1451,2005,12.77,2.27
1451,2004,14.53,2.54
1451,2003,19.05,3.27
1451,2002,20.16,3.27
1451,2001,18.72,2.61
1451,2000,17.32,2.31
1452,2016,8.19,1.5
1452,2015,15.98,2.8
1452,2014,8.11,1.31
1452,2013,6.69,1.03
1452,2012,4.36,0.66
1452,2011,4.35,0.67
1452,2010,11.99,1.83
1452,2009,5.39,0.73
1452,2008,-3.24,-0.42
1452,2007,4,0.55
1452,2006,2.15,0.35
1452,2005,-2.67,-0.32
1452,2004,-0.73,-0.08
1452,2003,1.43,0.16
1452,2002,5.37,0.58
1452,2001,4.7,0.46
1452,2000,-10.6,-1.04
1453,2016,-1.06,-0.12
1453,2015,5.52,0.62
1453,2014,-4.8,-0.54
1453,2013,1.97,0.24
1453,2012,12.96,1.61
1453,2011,1.01,0.1
1453,2010,3.73,0.49
1453,2009,6.22,0.76
1453,2008,5.34,0.65
1453,2007,12.5,0.7
1453,2006,-21.45,-1.8
1453,2005,-79.86,-5.46
1453,2004,-14.21,-1.36
1453,2003,3.14,0.33
1453,2002,-41.15,-2.93
1453,2001,5.55,0.38
1453,2000,-29.79,-2.64
1454,2016,3.19,0.4
1454,2015,6.33,0.79
1454,2014,4.18,0.52
1454,2013,2.28,0.28
1454,2012,-1.17,-0.15
1454,2011,10.3,1.26
1454,2010,0.62,0.08
1454,2009,-0.58,-0.07
1454,2008,1.21,0.14
1454,2007,0.89,0.11
1454,2006,-3.01,-0.35
1454,2005,-2.23,-0.25
1454,2004,-1.11,-0.13
1454,2003,2.01,0.25
1454,2002,0.2,0.03
1454,2001,3.04,0.34
1454,2000,3.35,0.39
1455,2016,2.77,0.34
1455,2015,1.77,0.22
1455,2014,0.76,0.09
1455,2013,5.01,0.6
1455,2012,-1.43,-0.17
1455,2011,2.01,0.26
1455,2010,14.99,1.91
1455,2009,16.03,1.79
1455,2008,-21.55,-2.39
1455,2007,2.95,0.36
1455,2006,3.25,0.39
1455,2005,-3.06,-0.37
1455,2004,8.78,1.14
1455,2003,4.57,0.59
1455,2002,9.61,1.24
1455,2001,2.37,0.29
1455,2000,0.33,0.04
1456,2016,4.25,0.5
1456,2015,11.2,1.24
1456,2014,-129.93,-5.33
1456,2013,2.05,0.09
1456,2012,-151.34,-1.4
1456,2011,-82.93,-1.42
1456,2010,-33.44,-1
1456,2009,-36.85,-1.56
1456,2008,4.2,0.21
1456,2007,-4.44,-0.14
1456,2006,-8.78,-0.64
1456,2005,-25.03,-1.45
1456,2004,-20.51,-1.36
1456,2003,-14.39,-0.8
1456,2002,-16.05,-0.81
1456,2001,-22.26,-1.34
1456,2000,-9.09,-0.7
1457,2016,0.53,0.26
1457,2015,9.67,1.71
1457,2014,2.43,0.34
1457,2013,4.8,0.72
1457,2012,2.01,0.02
1457,2011,1.92,-0.79
1457,2010,9.42,1.38
1457,2009,1.53,0.18
1457,2008,-5.04,-0.62
1457,2007,-4.47,0
1457,2006,-9.87,-0.84
1457,2005,-5.55,-0.39
1457,2004,-15.09,-1.52
1457,2003,-0.78,-0.08
1457,2002,-1.12,-0.13
1457,2001,0.06,0
1457,2000,0.09,0.01
1459,2016,-12.53,-1.38
1459,2015,6.01,0.72
1459,2014,4.36,0.56
1459,2013,4.54,0.56
1459,2012,-1.09,-0.14
1459,2011,7.19,0.9
1459,2010,16.75,2.14
1459,2009,6.11,0.66
1459,2008,-13.79,-1.59
1459,2007,7.69,0.94
1459,2006,1.88,0.23
1459,2005,-5.18,-0.65
1459,2004,6.27,0.83
1459,2003,2.56,0.34
1459,2002,2.36,0.33
1459,2001,2.18,0.26
1459,2000,0.05,0.01
1460,2016,10.84,1.2
1460,2015,9.42,1.03
1460,2014,8.08,0.85
1460,2013,5.29,0.53
1460,2012,14.53,1.33
1460,2011,5.7,0.47
1460,2010,-33.91,-3.24
1460,2009,0.13,0.01
1460,2008,-10.19,-1.15
1460,2007,2.18,0.25
1460,2006,1.45,0.16
1460,2005,0.93,0.11
1460,2004,4.02,0.46
1460,2003,-15.34,-1.93
1460,2002,1.35,0.19
1460,2001,3.88,0.5
1460,2000,1.1,0.13
1463,2016,32.47,3.95
1463,2015,4.17,0.51
1463,2014,2.8,0.63
1463,2013,2.77,0.33
1463,2012,-2.48,-0.23
1463,2011,1.46,0.17
1463,2010,0.66,0.06
1463,2009,10.53,0.95
1463,2008,-12.16,-1.22
1463,2007,-6.79,-0.69
1463,2006,-3.26,-0.38
1463,2005,-0.05,0
1463,2004,7.93,0.82
1463,2003,-2.75,-0.33
1463,2002,-2.73,-0.35
1463,2001,-0.74,-0.09
1463,2000,6.43,0.76
1464,2016,9.59,1.45
1464,2015,9.89,1.4
1464,2014,28.19,4.14
1464,2013,-1.54,-0.18
1464,2012,2.21,0.29
1464,2011,1.75,0.31
1464,2010,0.81,0.17
1464,2009,1.8,0.24
1464,2008,-4.86,-0.81
1464,2007,2.9,0.24
1464,2006,-0.4,-0.18
1464,2005,-27.73,-3.1
1464,2004,4.51,0.48
1464,2003,11.78,1.2
1464,2002,17.27,1.63
1464,2001,13.53,0.91
1464,2000,1.19,0.08
1465,2016,5.09,0.72
1465,2015,5.6,1
1465,2014,6.63,1.05
1465,2013,6.37,1.21
1465,2012,4.8,0.96
1465,2011,6.31,1.25
1465,2010,12.74,2.52
1465,2009,3.08,0.42
1465,2008,2.45,0.63
1465,2007,6.34,0.88
1465,2006,4.84,0.43
1465,2005,7.6,1.11
1465,2004,1.37,0.23
1465,2003,1.59,0.27
1465,2002,2.57,0.47
1465,2001,8.23,1.3
1465,2000,7.79,1.13
1466,2016,-5.61,-0.91
1466,2015,0.42,0.07
1466,2014,3.04,0.52
1466,2013,6.17,1.02
1466,2012,6.1,1.01
1466,2011,14.51,2.19
1466,2010,29.94,3.86
1466,2009,11.39,0.84
1466,2008,-31.83,-2.43
1466,2007,12.81,1.07
1466,2006,17.75,1.27
1466,2005,-23.26,-1.8
1466,2004,14.13,1.1
1466,2003,-7.61,-0.57
1466,2002,-12.74,-1.06
1466,2001,-57.85,-4.49
1466,2000,-37.85,-2.02
1467,2016,-6.33,0.07
1467,2015,-1.89,0.01
1467,2014,2.33,0.57
1467,2013,4.5,1
1467,2012,8.87,1.06
1467,2011,5.95,0.91
1467,2010,7.31,1.01
1467,2009,2.6,0.51
1467,2008,-10.11,-1
1467,2007,3.93,0.52
1467,2006,12.38,1.59
1467,2005,8.2,1.08
1467,2004,8.43,1.04
1467,2003,10.92,1.48
1467,2002,4.91,0.64
1467,2001,1.76,0.19
1467,2000,0.93,0.01
1468,2016,-3.95,-0.25
1468,2015,-4.97,-0.33
1468,2014,-5.22,-0.36
1468,2013,-3.72,-0.3
1468,2012,-18.26,-1.58
1468,2011,11.9,1.26
1468,2010,-17.34,-1.62
1468,2009,-12.92,-1.37
1468,2008,-8.84,-0.99
1468,2007,-3.02,-0.37
1468,2006,-5.07,-0.62
1468,2005,0.18,0.02
1468,2004,-3.82,-0.45
1468,2003,0.42,0.05
1468,2002,1.68,0.21
1468,2001,2.83,0.35
1468,2000,5.9,0.74
1469,2016,-4.28,-0.62
1469,2015,-0.33,-0.05
1469,2014,0,0
1469,2013,0.49,0.06
1469,2012,1.53,0.19
1469,2011,1.75,0.21
1469,2010,2.19,0.26
1469,2009,4.29,0.5
1469,2008,-15.33,-1.88
1469,2007,-0.7,-0.09
1469,2006,3.09,0.42
1469,2005,-4.89,-0.65
1469,2004,-11.89,-1.79
1469,2003,1.04,0.17
1469,2002,-0.65,-0.11
1469,2001,1.36,0.22
1469,2000,-4.48,-0.81
1470,2016,4.92,0.55
1470,2015,6.4,0.71
1470,2014,7.14,0.77
1470,2013,3.28,0.34
1470,2012,1.67,0.17
1470,2011,4.7,0.49
1470,2010,6.62,0.66
1470,2009,6.64,0.62
1470,2008,7.86,0.69
1470,2007,-2.4,-0.2
1470,2006,-5.24,-0.47
1470,2005,0.16,0.01
1470,2004,-5.37,-0.5
1470,2003,-5.23,-0.51
1470,2002,0.09,0.01
1470,2001,-5.53,-0.55
1470,2000,-3.35,-0.36
1471,2016,-18.97,-1.91
1471,2015,-14.51,-1.78
1471,2014,-2.96,-0.39
1471,2013,1.2,0.15
1471,2012,-10.81,-1.46
1471,2011,-3.33,-0.47
1471,2010,-4.68,-0.68
1471,2009,8.36,1.23
1471,2008,-13.86,-1.9
1471,2007,1.18,0.16
1471,2006,-7.72,-0.91
1471,2005,17.12,2.13
1471,2004,8.54,1.01
1471,2003,5.57,0.61
1471,2002,1.55,0.16
1471,2001,-7.3,-0.8
1471,2000,-7.23,-0.85
1472,2016,17.78,0.89
1472,2015,-11.38,-0.5
1472,2014,-18.99,-0.89
1472,2013,-28.65,-1.37
1472,2012,-37.69,-2.75
1472,2011,-28.38,-2.81
1472,2010,-6.74,-0.5
1472,2009,-30.88,-2.46
1472,2008,-24,-2.37
1472,2007,-15.96,-1.92
1472,2006,-7.97,-1.22
1472,2005,-11.36,-1.69
1472,2004,-3.47,-0.62
1472,2003,-0.76,0.01
1472,2002,4.31,0.76
1472,2001,-1.09,-0.26
1472,2000,-8.54,-1.43
1473,2016,4.28,1.54
1473,2015,-4.35,0.65
1473,2014,-2.95,0.97
1473,2013,-1.55,1.62
1473,2012,0.41,1.19
1473,2011,9.85,3.27
1473,2010,12.18,3.47
1473,2009,7.86,1.89
1473,2008,6.53,1.33
1473,2007,14.79,4.21
1473,2006,20.6,5.5
1473,2005,17.88,4.47
1473,2004,19.11,4.48
1473,2003,12.46,3.15
1473,2002,17.85,4.21
1473,2001,19.06,4.27
1473,2000,19.77,4.48
1474,2016,6.6,0.94
1474,2015,5.03,0.7
1474,2014,3.22,0.44
1474,2013,4.13,0.54
1474,2012,-4.43,-0.59
1474,2011,3.69,0.5
1474,2010,7.39,0.96
1474,2009,0.8,0.1
1474,2008,-0.04,-0.01
1474,2007,5.08,0.63
1474,2006,5.59,0.7
1474,2005,6.91,0.85
1474,2004,11.56,1.43
1474,2003,11.57,1.47
1474,2002,13.44,1.64
1474,2001,12.54,1.51
1474,2000,15.89,2
1475,2016,-47.35,-1.94
1475,2015,-18.73,1.78
1475,2014,-28.29,-0.79
1475,2013,-64.84,-1.48
1475,2012,-49.05,-1.57
1475,2011,-61.02,-3.34
1475,2010,-44.67,-2.11
1475,2009,-45.44,-2.87
1475,2008,-46.2,-4.96
1475,2007,-17.99,-3.07
1475,2006,-30.93,-3.57
1475,2005,-32.29,-3.57
1475,2004,-64.51,-6.91
1475,2003,-55.58,-3.98
1475,2002,-21.07,-1.67
1475,2001,-11.29,-1.05
1475,2000,-13.44,-1.41
1476,2016,27.24,13.67
1476,2015,39.28,15.99
1476,2014,34.15,11.51
1476,2013,37.3,10.91
1476,2012,32.24,7.75
1476,2011,29.15,5.6
1476,2010,22.85,3.83
1476,2009,12.89,1.95
1476,2008,6.45,1.02
1476,2007,12.21,2.01
1476,2006,15.53,2.33
1476,2005,15.06,2.6
1476,2004,15.25,2.25
1476,2003,9.49,1.39
1476,2002,6.92,0.98
1476,2001,5.67,0.79
1476,2000,10.48,1.41
1477,2016,17.29,7.39
1477,2015,25.2,10.9
1477,2014,25.28,9.62
1477,2013,26.83,8.02
1477,2012,25.88,7.17
1477,2011,27.09,6.92
1477,2010,24.78,5.91
1477,2009,26.84,5.8
1477,2008,9.16,1.96
1477,2007,35.51,7.86
1477,2006,32.77,6.66
1477,2005,28.6,4.85
1477,2004,31.57,5.05
1477,2003,33.21,5.5
1477,2002,29.43,4.97
1477,2001,40.3,6.29
1477,2000,10.96,1.31
1503,2016,5.97,2.39
1503,2015,5.98,2.39
1503,2014,6.29,2.43
1503,2013,6.06,2.25
1503,2012,5.09,1.84
1503,2011,6.29,2.11
1503,2010,5.4,1.63
1503,2009,21.1,5.77
1503,2008,6.51,1.51
1503,2007,9,1.99
1503,2006,8.16,1.66
1503,2005,6.83,1.31
1503,2004,5.92,1.08
1503,2003,4.5,0.81
1503,2002,4.46,0.8
1503,2001,3.49,0.6
1503,2000,5.8,1.02
1504,2016,7.53,1.76
1504,2015,6.71,1.6
1504,2014,8.8,2.05
1504,2013,9.71,2.01
1504,2012,8.11,1.63
1504,2011,7.61,1.54
1504,2010,7.34,1.38
1504,2009,5.5,1.09
1504,2008,5.06,1
1504,2007,7.24,1.46
1504,2006,6.28,1.26
1504,2005,5.77,0.97
1504,2004,-1.25,-0.21
1504,2003,1.33,0.23
1504,2002,1.88,0.29
1504,2001,0.78,0.05
1504,2000,4.76,0.73
1506,2016,1.68,0.17
1506,2015,2.41,0.29
1506,2014,0.56,0.11
1506,2013,-7.06,-0.69
1506,2012,-5.89,-0.69
1506,2011,4.12,0.43
1506,2010,-6.96,-1.01
1506,2009,-12.85,-1.25
1506,2008,-15.03,-1.75
1506,2007,-3.87,-0.51
1506,2006,-5,-0.54
1506,2005,1.21,0.05
1506,2004,2.33,0.23
1506,2003,-6.49,-0.77
1506,2002,-3.58,-0.48
1506,2001,0.44,-0.05
1506,2000,1.08,0.01
1507,2016,13.14,3.8
1507,2015,15.62,4.53
1507,2014,18.46,4.95
1507,2013,17.63,4.19
1507,2012,13.58,3.79
1507,2011,13.89,3.61
1507,2010,13.62,3.3
1507,2009,10.7,2.5
1507,2008,7.42,1.6
1507,2007,9.92,2.02
1507,2006,7.1,1.37
1507,2005,7.63,1.32
1507,2004,7.89,1.2
1507,2003,9.18,1.4
1507,2002,8.1,1.21
1507,2001,6.58,0.98
1507,2000,2.46,0.34
1512,2016,-7.95,-0.68
1512,2015,-9.02,-0.83
1512,2014,-11.88,-1.3
1512,2013,-5.66,-0.68
1512,2012,1.96,0.2
1512,2011,4.02,0.4
1512,2010,6.56,0.71
1512,2009,-2.2,-0.31
1512,2008,-1.67,-0.22
1512,2007,5.67,0.71
1512,2006,3.35,0.41
1512,2005,5.85,0.72
1512,2004,8.24,0.98
1512,2003,3.29,0.38
1512,2002,0.51,0.06
1512,2001,0.54,0.06
1512,2000,-0.99,-0.11
1513,2016,6.61,1.22
1513,2015,7.17,1.34
1513,2014,8.59,1.5
1513,2013,7.45,1.25
1513,2012,7.1,1.16
1513,2011,7.31,1.22
1513,2010,6.59,1.16
1513,2009,6.8,1.17
1513,2008,6.39,1.02
1513,2007,12.23,1.86
1513,2006,12.32,1.95
1513,2005,15.08,2.4
1513,2004,14.78,2.09
1513,2003,10.97,1.61
1513,2002,9.31,1.12
1513,2001,6.98,0.82
1513,2000,-9.16,-1.28
1514,2016,3.59,0.51
1514,2015,4.32,0.59
1514,2014,4.14,0.55
1514,2013,2.59,0.36
1514,2012,4.27,0.58
1514,2011,3.09,0.41
1514,2010,2.94,0.37
1514,2009,1.52,0.19
1514,2008,-6.06,-0.77
1514,2007,2.72,0.35
1514,2006,1.92,0.3
1514,2005,2.79,0.24
1514,2004,1.97,0.23
1514,2003,-1.88,-0.22
1514,2002,-2.44,-0.3
1514,2001,5.29,0.67
1514,2000,7.42,0.93
1515,2016,4.33,0.58
1515,2015,5.32,0.7
1515,2014,6.13,0.81
1515,2013,9.41,1.14
1515,2012,3.2,0.35
1515,2011,-5.76,-0.52
1515,2010,3.53,0.36
1515,2009,7.13,0.64
1515,2008,-34.36,-3.45
1515,2007,-2.34,-0.27
1515,2006,-0.76,0.12
1515,2005,-7.11,-0.81
1515,2004,5.44,0.71
1515,2003,5.67,0.7
1515,2002,5.66,0.69
1515,2001,0.32,0.03
1515,2000,2.22,0.28
1516,2016,7.23,0.82
1516,2015,25.18,2.91
1516,2014,17.15,1.61
1516,2013,3.26,0.19
1516,2012,-59.01,-4.62
1516,2011,-18.18,-0.63
1516,2010,-7.91,-0.09
1516,2009,-65.76,-0.75
1516,2008,-125.94,-5.02
1516,2007,-23.72,-1.84
1516,2006,1.16,0.1
1516,2005,0.06,0.01
1516,2004,-23.54,-2.22
1516,2003,0.7,0.08
1516,2002,-23.34,-1.73
1516,2001,-12.04,-1.04
1516,2000,-31.33,-3.32
1517,2016,0.29,0.06
1517,2015,3.98,0.61
1517,2014,6.73,1.01
1517,2013,10.79,1.52
1517,2012,8.57,1.17
1517,2011,8.02,1.15
1517,2010,7.15,1.43
1517,2009,4.64,0.88
1517,2008,7.61,1.03
1517,2007,5.94,0.66
1517,2006,7.66,0.94
1517,2005,-0.85,0.09
1517,2004,6.14,0.66
1517,2003,4.99,0.51
1517,2002,0.95,0.1
1517,2001,-13.27,-1.39
1517,2000,-12.57,-1.48
1519,2016,7.72,0.96
1519,2015,7.14,0.86
1519,2014,8.53,1
1519,2013,3.94,0.44
1519,2012,2.31,0.27
1519,2011,3.57,0.43
1519,2010,8.51,1.05
1519,2009,13.33,1.7
1519,2008,23.97,3.26
1519,2007,25.15,3.21
1519,2006,9.55,1.09
1519,2005,6.27,0.67
1519,2004,-6.94,-0.73
1519,2003,3.48,0.38
1519,2002,4.1,0.46
1519,2001,7.85,0.88
1519,2000,9.29,1.1
1521,2016,27.32,6.52
1521,2015,25.87,5.9
1521,2014,22.64,4.88
1521,2013,19.32,4.02
1521,2012,16.8,3.66
1521,2011,20.07,4.27
1521,2010,25.65,5
1521,2009,19.18,3.36
